Open,High,Low,Close,Volume,Dividends,Stock Splits
145.43247137126255,146.45940171355207,144.86521446863128,145.98016357421875,58418800,0.0,0.0
145.54005210514717,146.35181550626882,144.62070524306984,146.19532775878906,61421000,0.0,0.0
146.40072504621372,146.879948270264,145.37379468633046,145.42269897460938,58883400,0.0,0.0
145.4128937692613,146.08773407498782,144.3761886308666,145.373779296875,50720600,0.0,0.0
146.04862376445527,147.52543764586656,145.7356482824783,146.03884887695312,60893400,0.0,0.0
146.07796575011088,146.43983059903536,145.22708789518356,145.5791778564453,56094900,0.0,0.0
146.5278811601097,149.80425972363017,146.43007257824578,149.2174530029297,100077900,0.0,0.0
143.9850068548087,146.64523910016035,143.1928080838573,146.50831604003906,124953200,0.0,0.0
145.71607664214312,146.41046663790817,144.55222349385764,145.68673706054688,74588300,0.0,0.0
145.39333388599684,148.23939283683745,145.38354407596196,146.72344970703125,69122000,0.0,0.0
147.0853287663622,148.63061162902127,146.52786170952203,148.16116333007812,54511500,0.0,0.0
148.24916301129954,149.08047604584104,147.3298163066968,147.64279174804688,60394600,0.0,0.0
148.76920495768735,149.07283317887465,146.97680309732056,148.17173767089844,65463900,0.22,0.0
148.29903947767883,148.45575560494797,147.07472275577462,147.34896850585938,55020900,0.0,0.0
147.11388237768483,148.31860574960734,146.97675951376903,147.7113494873047,56787900,0.0,0.0
146.93762626246985,147.04536675115244,144.81221384507222,144.88076782226562,65187100,0.0,0.0
145.8994181750369,146.35974762793103,144.6457037886557,144.83180236816406,41000000,0.0,0.0
145.38030385162924,147.30982881414465,144.4498258363453,146.90826416015625,63804000,0.0,0.0
147.28040751304476,148.7593917575851,146.3597188974358,146.9180145263672,59222800,0.0,0.0
146.85925789370467,148.37741378411212,146.27157982474884,147.89747619628906,59256200,0.0,0.0
147.89747444135526,151.8152883338415,147.88768528692268,150.33631896972656,88807000,0.0,0.0
150.55179723889825,155.40987800940817,149.90535437132496,154.62631225585938,137827700,0.0,0.0
154.41084228889372,157.71161083201548,153.31385912302107,157.2512664794922,117305600,0.0,0.0
158.35800620438556,162.2954127503928,157.69198511799027,157.71157836914062,117467900,0.0,0.0
157.8095322884944,158.47556839424874,155.79186060844827,158.0935821533203,96041900,0.0,0.0
157.44711907207267,158.80855857074818,156.35992530368637,158.6126708984375,69463600,0.0,0.0
156.2913900038225,157.15329885394945,153.14733793761846,153.5880889892578,76959800,0.0,0.0
156.09551231703932,157.87812500699889,155.52742744700635,156.94764709472656,88748200,0.0,0.0
156.70277541909022,162.11915223655976,156.63420649835714,161.90367126464844,174048100,0.0,0.0
164.0388470193993,166.800912709941,161.14946255292463,161.38453674316406,152052500,0.0,0.0
155.47846334245494,160.82627140546424,154.55777460571244,160.3953094482422,136739200,0.0,0.0
160.64995624545222,161.57064486360198,156.43830349501886,158.51473999023438,118023100,0.0,0.0
160.91438234430973,164.43063118657795,160.90459319122638,161.92323303222656,107497000,0.0,0.0
165.60596828506618,168.05460157243954,164.88116745170595,167.66281127929688,120405400,0.0,0.0
168.593312102322,172.34462027485748,167.19268602213367,171.48269653320312,116998900,0.0,0.0
171.31620335113058,173.11839407886248,170.3465390733042,170.973388671875,108923700,0.0,0.0
171.61005099944745,175.93923359247646,171.1007310045987,175.76292419433594,115402700,0.0,0.0
177.39864683516083,178.38790462305025,171.9235043169994,172.1291961669922,153237000,0.0,0.0
171.64920321778123,174.08804749115933,168.67167154672788,170.74810791015625,139380400,0.0,0.0
171.51207028188244,175.81186972926076,168.76959801571434,175.61598205566406,131063300,0.0,0.0
175.5964252181878,177.41820935643656,167.24168791922142,168.7206573486328,150185800,0.0,0.0
166.43852716670187,169.90580094866743,166.20346789014454,167.62367248535156,195432700,0.0,0.0
164.82240940360504,167.07515510943043,164.01926542394992,166.26220703125,107499100,0.0,0.0
168.03504264727704,169.641345814115,165.64517367936028,169.4356689453125,91185900,0.0,0.0
169.48461926274177,172.24668517933623,168.6129062856775,172.0312042236328,92135300,0.0,0.0
172.23689273327608,173.21634616947264,171.66880794684926,172.65805053710938,68356600,0.0,0.0
173.4514127643316,176.71299463822913,173.43183445537653,176.62484741210938,74919600,0.0,0.0
176.4583204970068,177.60427913199814,174.86180674158715,175.60618591308594,79144300,0.0,0.0
175.6453755384828,176.91866791508298,174.4798236309474,175.69435119628906,62348900,0.0,0.0
175.7825301909609,176.85993507638065,174.4308795065752,174.5386199951172,59773000,0.0,0.0
174.43087489725414,175.5474513193314,173.61792667706044,173.92156982421875,64062300,0.0,0.0
174.17621628400974,179.12245940789794,174.05868664745196,178.27032470703125,104487900,0.0,0.0
178.8776038701533,179.1812320747434,175.43971239750775,176.00779724121094,99310400,0.0,0.0
175.91962765597447,176.46811917460536,171.0517430102158,171.32598876953125,94537600,0.0,0.0
169.15161788468467,171.69820298422886,168.11339955718992,168.46600341796875,96904000,0.0,0.0
169.33774568513564,170.56206278186582,167.51596124739,168.63253784179688,86709100,0.0,0.0
